343646841;41.15917;-8.614017;-0.150343;0.718363
353286182;41.15594;-8.61726;-0.1503996;0.7183067
353287405;41.15875;-8.604535;-0.1501775;0.7183557
122452407;41.16051;-8.593513;-0.1499851;0.7183865
402007436;41.15993;-8.600876;-0.1501136;0.7183763
402016670;41.15968;-8.600244;-0.1501026;0.718372
343634629;41.16958;-8.596073;-0.1500298;0.7185448
126643110;41.15902;-8.598628;-0.1500744;0.7183604
404776207;41.15907;-8.598262;-0.150068;0.7183612
404785592;41.16097;-8.597985;-0.1500632;0.7183945
343634631;41.16753;-8.596745;-0.1500415;0.718509
299574281;41.16707;-8.594149;-0.1499962;0.7185009
299610766;41.16455;-8.591254;-0.1499457;0.7184569
411502730;41.16219;-8.598069;-0.1500646;0.7184157
411616468;41.15768;-8.595988;-0.1500283;0.7183371
411842220;41.16001;-8.600846;-0.1501131;0.7183777
411842396;41.15761;-8.593911;-0.149992;0.7183357
126617354;41.15944;-8.601078;-0.1501171;0.7183678
25632447;41.15482;-8.604693;-0.1501802;0.7182871
349907807;41.16455;-8.610997;-0.1502903;0.7184569
126617430;41.16147;-8.609617;-0.1502662;0.7184032
412249452;41.16651;-8.597428;-0.1500534;0.7184912
122452424;41.16217;-8.60686;-0.1502181;0.7184154
122452427;41.16272;-8.61113;-0.1502926;0.7184249
126617428;41.16172;-8.611344;-0.1502963;0.7184075
343646659;41.16197;-8.605276;-0.1501904;0.7184119
25632373;41.15528;-8.613317;-0.1503308;0.7182952
126617356;41.15881;-8.598668;-0.1500751;0.7183567
413564238;41.16308;-8.603273;-0.1501554;0.7184312
414120979;41.15255;-8.591992;-0.1499586;0.7182474
414905254;41.15575;-8.594963;-0.1500104;0.7183034
414905280;41.15546;-8.594161;-0.1499964;0.7182983
414905322;41.15531;-8.593732;-0.1499889;0.7182956
414905326;41.15522;-8.593328;-0.1499819;0.718294
414905331;41.15528;-8.592942;-0.1499751;0.7182952
138194386;41.15802;-8.598815;-0.1500776;0.7183429
415788575;41.16672;-8.603472;-0.1501589;0.7184948
417011929;41.16175;-8.596533;-0.1500378;0.7184082
418198684;41.1654;-8.597453;-0.1500539;0.7184717
299612412;41.16276;-8.595706;-0.1500234;0.7184257
425725651;41.16436;-8.606258;-0.1502075;0.7184536
427277892;41.15578;-8.594072;-0.1499949;0.7183038
138249077;41.15477;-8.595511;-0.15002;0.7182863
427277909;41.1548;-8.595259;-0.1500156;0.7182868
427277889;41.15562;-8.594187;-0.1499969;0.718301
428217537;41.15889;-8.622167;-0.1504852;0.7183582
428217538;41.15899;-8.62251;-0.1504912;0.7183598
428217539;41.1591;-8.622776;-0.1504958;0.7183618
435468997;41.16759;-8.610847;-0.1502876;0.71851
435477342;41.16665;-8.609236;-0.1502595;0.7184936
138198392;41.15728;-8.602475;-0.1501415;0.71833
138198390;41.15924;-8.603166;-0.1501536;0.7183642
452518418;41.15992;-8.604093;-0.1501697;0.7183762
452682279;41.15357;-8.611269;-0.150295;0.7182654
452682282;41.15355;-8.608704;-0.1502502;0.7182649
452682285;41.1536;-8.608993;-0.1502553;0.7182658
452682292;41.15363;-8.611061;-0.1502914;0.7182662
452682295;41.15352;-8.611074;-0.1502916;0.7182645
452682286;41.15361;-8.609977;-0.1502724;0.7182661
452682277;41.15387;-8.609948;-0.1502719;0.7182705
452682274;41.15372;-8.60997;-0.1502723;0.7182679
452682253;41.154;-8.609887;-0.1502709;0.7182728
473240005;41.15923;-8.607093;-0.1502221;0.7183641
122452435;41.16441;-8.624822;-0.1505315;0.7184545
473849954;41.16226;-8.623425;-0.1505072;0.7184169
473874239;41.15769;-8.614063;-0.1503438;0.7183372
473882089;41.15829;-8.613022;-0.1503256;0.7183477
474385798;41.16252;-8.620105;-0.1504492;0.7184215
474541486;41.16067;-8.620936;-0.1504637;0.7183892
474541503;41.16031;-8.618919;-0.1504285;0.7183829
474541483;41.16069;-8.621166;-0.1504677;0.7183896
474541505;41.16019;-8.61869;-0.1504245;0.7183809
474541511;41.16003;-8.618188;-0.1504157;0.7183781
474541506;41.16013;-8.618414;-0.1504197;0.7183799
474546968;41.15929;-8.617134;-0.1503974;0.7183652
474546970;41.15954;-8.617143;-0.1503975;0.7183695
474546983;41.16085;-8.616782;-0.1503912;0.7183923
474546977;41.16029;-8.617075;-0.1503963;0.7183825
474546948;41.16336;-8.616322;-0.1503832;0.7184362
474551135;41.16092;-8.61798;-0.1504121;0.7183936
474676244;41.16067;-8.613068;-0.1503264;0.7183892
474676245;41.16053;-8.613042;-0.1503259;0.7183867
474676248;41.15998;-8.613222;-0.1503291;0.7183772
474676249;41.15981;-8.613428;-0.1503327;0.7183741
474676250;41.1596;-8.613677;-0.150337;0.7183706
474676243;41.16089;-8.613119;-0.1503273;0.718393
474682647;41.16135;-8.615788;-0.1503739;0.7184011
473879878;41.15872;-8.612345;-0.1503138;0.7183552
473879871;41.15865;-8.612082;-0.1503092;0.718354
474677888;41.15919;-8.614038;-0.1503433;0.7183634
474677900;41.15825;-8.614261;-0.1503472;0.718347
474677902;41.15802;-8.614269;-0.1503474;0.718343
474677891;41.15907;-8.614047;-0.1503435;0.7183612
474677896;41.1589;-8.614115;-0.1503447;0.7183583
474677899;41.15845;-8.614207;-0.1503463;0.7183505
474694139;41.16745;-8.615608;-0.1503707;0.7185075
474691703;41.16703;-8.61434;-0.1503486;0.7185001
474690455;41.16605;-8.613374;-0.1503317;0.7184832
474691686;41.16323;-8.615299;-0.1503653;0.718434
474685704;41.16054;-8.616537;-0.1503869;0.7183869
474685697;41.16004;-8.616472;-0.1503858;0.7183782
474694626;41.16352;-8.617475;-0.1504033;0.718439
474695395;41.16407;-8.617378;-0.1504016;0.7184486
474695400;41.16483;-8.618286;-0.1504175;0.7184618
474698118;41.16579;-8.619934;-0.1504462;0.7184787
474697405;41.16463;-8.620046;-0.1504482;0.7184584
474697406;41.16503;-8.619762;-0.1504432;0.7184653
474697407;41.16546;-8.619488;-0.1504384;0.7184728
474697409;41.16577;-8.619275;-0.1504347;0.7184783
474697404;41.16432;-8.620163;-0.1504502;0.7184529
474697403;41.16385;-8.620239;-0.1504516;0.7184447
474728395;41.16553;-8.620422;-0.1504548;0.718474
474728396;41.16519;-8.620474;-0.1504557;0.7184681
474728397;41.16491;-8.620508;-0.1504562;0.7184631
474729164;41.16035;-8.621169;-0.1504678;0.7183836
474780307;41.16145;-8.622989;-0.1504995;0.7184029
474780313;41.16183;-8.623212;-0.1505034;0.7184095
474780271;41.16061;-8.622426;-0.1504897;0.7183883
474701862;41.16692;-8.621769;-0.1504783;0.7184983
474701871;41.16555;-8.622157;-0.150485;0.7184744
474701860;41.1671;-8.621699;-0.150477;0.7185013
474549070;41.16184;-8.618413;-0.1504197;0.7184096
474549073;41.16164;-8.618404;-0.1504195;0.7184061
474549075;41.16145;-8.618422;-0.1504198;0.7184027
474549077;41.16127;-8.618456;-0.1504204;0.7183997
474549081;41.16114;-8.618516;-0.1504215;0.7183974
474549107;41.16145;-8.620147;-0.1504499;0.7184027
474549060;41.16254;-8.618445;-0.1504202;0.7184219
473859813;41.16046;-8.621719;-0.1504774;0.7183855
474549111;41.16143;-8.620499;-0.1504561;0.7184025
474549103;41.16144;-8.619957;-0.1504466;0.7184026
474549101;41.16137;-8.61975;-0.150443;0.7184015
474549115;41.16148;-8.620597;-0.1504578;0.7184033
474549109;41.16144;-8.620365;-0.1504538;0.7184026
473859815;41.16038;-8.621918;-0.1504809;0.7183841
474701469;41.16553;-8.622174;-0.1504853;0.718474
474701471;41.16548;-8.621762;-0.1504781;0.7184731
474701473;41.16537;-8.621076;-0.1504662;0.7184712
474701479;41.16532;-8.620672;-0.1504591;0.7184704
474701460;41.16576;-8.623658;-0.1505112;0.7184781
474794847;41.1662;-8.612157;-0.1503105;0.7184858
474794849;41.16596;-8.612062;-0.1503088;0.7184815
474794851;41.16573;-8.611951;-0.1503069;0.7184774
474794853;41.16546;-8.611831;-0.1503048;0.7184728
474794854;41.16517;-8.611659;-0.1503018;0.7184677
474794856;41.16501;-8.611496;-0.150299;0.7184649
474794857;41.16476;-8.611273;-0.1502951;0.7184606
474794860;41.16459;-8.611127;-0.1502925;0.7184577
474798130;41.16629;-8.613599;-0.1503357;0.7184873
474802727;41.1661;-8.612118;-0.1503098;0.718484
474802735;41.16328;-8.612569;-0.1503177;0.7184347
474802741;41.16495;-8.612497;-0.1503164;0.7184639
474818247;41.16569;-8.62466;-0.1505287;0.7184768
474818248;41.16572;-8.62454;-0.1505266;0.7184773
474699483;41.16602;-8.620655;-0.1504588;0.7184826
474699484;41.1663;-8.620887;-0.1504629;0.7184874
474699485;41.16667;-8.621101;-0.1504666;0.7184939
474698115;41.16583;-8.620367;-0.1504538;0.7184793
475064050;41.15598;-8.621409;-0.150472;0.7183073
475073428;41.15672;-8.616076;-0.1503789;0.7183203
474681737;41.16072;-8.616029;-0.1503781;0.71839
474681724;41.15939;-8.616053;-0.1503785;0.7183668
474682657;41.16227;-8.615734;-0.1503729;0.7184171
474681722;41.15924;-8.615799;-0.1503741;0.7183644
474681738;41.16093;-8.615907;-0.1503759;0.7183938
474543238;41.15989;-8.617177;-0.1503981;0.7183757
475333883;41.16358;-8.621478;-0.1504732;0.71844
475334479;41.16323;-8.622393;-0.1504891;0.7184339
475354682;41.15674;-8.614611;-0.1503533;0.7183207
475360039;41.15754;-8.621644;-0.1504761;0.7183346
475360041;41.15727;-8.62112;-0.1504669;0.7183299
475360043;41.15717;-8.620957;-0.1504641;0.7183282
475360045;41.15708;-8.620829;-0.1504618;0.7183265
25632454;41.15355;-8.606226;-0.150207;0.7182649
501225889;41.15665;-8.60463;-0.1501791;0.718319
501252622;41.15625;-8.60873;-0.1502507;0.7183121
501252542;41.15579;-8.608184;-0.1502412;0.718304
501252546;41.15632;-8.608042;-0.1502387;0.7183133
513921184;41.15757;-8.601405;-0.1501228;0.7183352
513921193;41.15735;-8.600942;-0.1501147;0.7183312
513921227;41.15625;-8.600914;-0.1501143;0.718312
513921226;41.15665;-8.600824;-0.1501127;0.7183191
513921231;41.15781;-8.600268;-0.150103;0.7183392
513921201;41.15717;-8.600707;-0.1501107;0.7183282
513925584;41.15551;-8.599843;-0.1500956;0.7182991
513925588;41.15608;-8.599723;-0.1500935;0.7183092
513931856;41.15445;-8.598969;-0.1500803;0.7182807
513931870;41.15543;-8.596458;-0.1500365;0.7182978
513931869;41.15562;-8.596833;-0.150043;0.718301
513931864;41.15697;-8.597136;-0.1500483;0.7183246
513931865;41.15593;-8.597213;-0.1500497;0.7183065
534476350;41.15292;-8.594291;-0.1499987;0.718254
534476351;41.15393;-8.593965;-0.149993;0.7182716
534476352;41.15425;-8.593858;-0.1499911;0.7182771
534476366;41.15298;-8.594986;-0.1500108;0.718255
534476367;41.15292;-8.594153;-0.1499963;0.7182539
534476381;41.15343;-8.592445;-0.1499665;0.7182629
534476372;41.15269;-8.592394;-0.1499656;0.71825
25632451;41.15471;-8.605831;-0.1502001;0.7182851
25632453;41.15389;-8.606207;-0.1502066;0.7182709
501225717;41.15424;-8.607149;-0.1502231;0.7182769
501225723;41.15467;-8.606469;-0.1502112;0.7182844
501225713;41.15401;-8.607446;-0.1502283;0.7182729
501225720;41.15444;-8.60673;-0.1502158;0.7182804
138213192;41.15953;-8.623098;-0.1505015;0.7183692
428217540;41.1594;-8.623188;-0.150503;0.718367
428217535;41.15898;-8.621011;-0.150465;0.7183596
475050311;41.15583;-8.622608;-0.1504929;0.7183048
513921229;41.15705;-8.600535;-0.1501077;0.7183261
25632414;41.15185;-8.605035;-0.1501862;0.7182353
1043000754;41.15454;-8.6013;-0.150121;0.7182822
1043000761;41.15454;-8.601096;-0.1501174;0.7182822
1043000774;41.15454;-8.600744;-0.1501113;0.7182822
1043000779;41.15124;-8.601165;-0.1501186;0.7182246
137996370;41.15491;-8.604693;-0.1501802;0.7182887
25632411;41.15094;-8.604254;-0.1501726;0.7182193
25632423;41.151;-8.602248;-0.1501376;0.7182205
25632425;41.15326;-8.603552;-0.1501603;0.7182599
25632428;41.15104;-8.601172;-0.1501188;0.7182211
25632449;41.15458;-8.603035;-0.1501513;0.718283
25632463;41.15562;-8.602601;-0.1501437;0.7183012
411909880;41.15455;-8.602531;-0.1501425;0.7182824
1103427051;41.15297;-8.59487;-0.1500088;0.7182549
474701480;41.1653;-8.620457;-0.1504554;0.71847
475329142;41.16375;-8.619472;-0.1504382;0.718443
1105966147;41.15698;-8.600746;-0.1501113;0.7183248
474794846;41.16639;-8.612178;-0.1503109;0.718489
473882633;41.15877;-8.612877;-0.1503231;0.7183561
513931873;41.15523;-8.59584;-0.1500257;0.7182943
253283047;41.15909;-8.594604;-0.1500041;0.7183616
513921171;41.15766;-8.601789;-0.1501295;0.7183366
473874237;41.15758;-8.613656;-0.1503367;0.7183352
473877734;41.15807;-8.613791;-0.150339;0.7183439
473874242;41.15796;-8.61408;-0.1503441;0.7183419
473877733;41.15764;-8.613982;-0.1503423;0.7183363
473879884;41.15906;-8.613197;-0.1503287;0.7183611
1107381202;41.15609;-8.606399;-0.15021;0.7183093
1107381200;41.16574;-8.623437;-0.1505074;0.7184777
1108076389;41.15718;-8.59604;-0.1500292;0.7183284
1110673577;41.16232;-8.614523;-0.1503518;0.718418
126604789;41.15987;-8.624672;-0.1505289;0.7183752
475049092;41.15797;-8.62242;-0.1504896;0.7183422
126617427;41.16237;-8.616489;-0.1503861;0.7184188
1110690935;41.15531;-8.605593;-0.1501959;0.7182957
501225708;41.15402;-8.607755;-0.1502337;0.7182731
1110691349;41.15579;-8.609086;-0.1502569;0.718304
501252536;41.15567;-8.607678;-0.1502323;0.718302
501252601;41.156;-8.608685;-0.1502499;0.7183077
129550139;41.15514;-8.60765;-0.1502318;0.7182928
501252606;41.15602;-8.608825;-0.1502523;0.7183082
501225920;41.15644;-8.604794;-0.150182;0.7183155
501252476;41.1557;-8.608854;-0.1502528;0.7183025
129552512;41.15519;-8.605959;-0.1502023;0.7182936
501252596;41.1559;-8.60835;-0.150244;0.718306
1110698243;41.15357;-8.608047;-0.1502388;0.7182654
1110698245;41.15415;-8.609875;-0.1502707;0.7182754
1110698250;41.15363;-8.611847;-0.1503051;0.7182664
1110698254;41.15419;-8.610002;-0.1502729;0.7182762
1110698255;41.15358;-8.611148;-0.1502929;0.7182655
1110698257;41.15363;-8.61341;-0.1503324;0.7182664
1110698259;41.15361;-8.6113;-0.1502955;0.718266
1110698260;41.15358;-8.611428;-0.1502978;0.7182654
25632376;41.15185;-8.610143;-0.1502753;0.7182353
1110698272;41.15359;-8.608181;-0.1502411;0.7182657
1110698267;41.15347;-8.604756;-0.1501813;0.7182636
1110698277;41.1535;-8.608219;-0.1502418;0.7182642
1110698264;41.15382;-8.613324;-0.1503309;0.7182697
1110698280;41.15354;-8.611261;-0.1502949;0.7182648
1110698283;41.15353;-8.608456;-0.1502459;0.7182646
1110698292;41.15363;-8.611461;-0.1502983;0.7182664
1110698297;41.15374;-8.612777;-0.1503213;0.7182682
452682268;41.15389;-8.61006;-0.1502739;0.7182708
452682289;41.15361;-8.610062;-0.1502739;0.718266
452682304;41.15432;-8.610054;-0.1502738;0.7182783
25620653;41.1536;-8.611996;-0.1503077;0.7182658
1110698271;41.15346;-8.607924;-0.1502366;0.7182633
452682212;41.15345;-8.606648;-0.1502144;0.7182632
1110698261;41.15343;-8.604814;-0.1501823;0.7182629
1110698256;41.15353;-8.604851;-0.150183;0.7182646
1111353963;41.16014;-8.621144;-0.1504674;0.7183799
473880558;41.15858;-8.612923;-0.1503239;0.7183527
1111353957;41.16003;-8.621104;-0.1504667;0.718378
138208397;41.16025;-8.621417;-0.1504721;0.7183819
473880555;41.15893;-8.612823;-0.1503221;0.7183588
1106006327;41.15027;-8.612099;-0.1503095;0.7182077
473873458;41.15874;-8.609333;-0.1502612;0.7183555
513925578;41.15685;-8.599382;-0.1500875;0.7183225
474552508;41.16088;-8.618896;-0.1504281;0.7183928
343646851;41.16189;-8.612714;-0.1503202;0.7184106
1143316537;41.15343;-8.599076;-0.1500822;0.7182628
1143316554;41.16233;-8.614356;-0.1503489;0.7184181
122452429;41.16291;-8.612606;-0.1503183;0.7184283
474553716;41.16074;-8.618095;-0.1504141;0.7183905
513920996;41.15926;-8.600432;-0.1501059;0.7183645
473873460;41.15807;-8.609404;-0.1502624;0.7183439
335561055;41.15594;-8.620836;-0.150462;0.7183067
474553715;41.16067;-8.618393;-0.1504193;0.7183892
473873459;41.15847;-8.609294;-0.1502605;0.7183508
474552500;41.16097;-8.620185;-0.1504506;0.7183945
137992807;41.16012;-8.607918;-0.1502365;0.7183796
1143317532;41.15403;-8.600107;-0.1501002;0.7182734
1143317949;41.15681;-8.61851;-0.1504214;0.7183219
1143318149;41.15617;-8.597549;-0.1500555;0.7183107
1143318771;41.15454;-8.599998;-0.1500983;0.7182822
474683172;41.16189;-8.615675;-0.1503719;0.7184105
475064049;41.15609;-8.62154;-0.1504743;0.7183093
475082790;41.16208;-8.612961;-0.1503245;0.7184139
474681732;41.16017;-8.616307;-0.1503829;0.7183805
474553717;41.16077;-8.617945;-0.1504115;0.7183911
473873461;41.15789;-8.609438;-0.150263;0.7183406
475082799;41.16207;-8.614233;-0.1503467;0.7184137
129548929;41.15873;-8.609954;-0.150272;0.7183554
474541498;41.16061;-8.619772;-0.1504434;0.7183883
475082796;41.16214;-8.61424;-0.1503468;0.718415
474681734;41.1605;-8.616185;-0.1503808;0.7183862
473873464;41.15755;-8.609725;-0.150268;0.7183349
138213191;41.15933;-8.623409;-0.1505069;0.7183658
474553709;41.1605;-8.619024;-0.1504304;0.7183863
473873463;41.1576;-8.609581;-0.1502655;0.7183356
513925574;41.15654;-8.599455;-0.1500888;0.7183171
474541501;41.1605;-8.619205;-0.1504335;0.7183862
513921037;41.15675;-8.598366;-0.1500698;0.7183208
475352085;41.15675;-8.618032;-0.150413;0.7183207
474556624;41.16135;-8.61786;-0.15041;0.718401
474546975;41.16017;-8.617155;-0.1503977;0.7183805
475081801;41.16214;-8.614721;-0.1503552;0.7184148
475394863;41.15676;-8.612011;-0.150308;0.7183211
475394841;41.15761;-8.612388;-0.1503145;0.7183359
473240008;41.16051;-8.607281;-0.1502254;0.7183864
474553713;41.16064;-8.618383;-0.1504192;0.7183887
474553711;41.16055;-8.618623;-0.1504233;0.7183872
473873457;41.159;-8.609043;-0.1502561;0.7183601
513925568;41.15654;-8.599648;-0.1500922;0.7183172
474552506;41.16084;-8.619043;-0.1504307;0.7183922
474552497;41.16105;-8.62069;-0.1504594;0.7183959
474552495;41.16111;-8.621111;-0.1504668;0.7183969
474559375;41.16286;-8.612175;-0.1503108;0.7184274
122452409;41.16061;-8.594357;-0.1499998;0.7183881
335561064;41.15552;-8.619182;-0.1504331;0.7182993
513931862;41.15576;-8.597068;-0.1500471;0.7183035
474549084;41.161;-8.618613;-0.1504232;0.7183949
473240007;41.16039;-8.607141;-0.150223;0.7183843
475081804;41.1623;-8.614691;-0.1503547;0.7184176
122452412;41.16109;-8.598266;-0.150068;0.7183965
475082792;41.16222;-8.614123;-0.1503448;0.7184163
475394859;41.15677;-8.611907;-0.1503061;0.7183211
138194473;41.15544;-8.595142;-0.1500135;0.718298
299614580;41.15706;-8.597121;-0.1500481;0.7183262
475082794;41.16221;-8.614187;-0.1503459;0.7184161
473240004;41.15871;-8.607043;-0.1502212;0.7183549
513925553;41.1566;-8.600146;-0.1501009;0.7183181
473873462;41.15774;-8.609488;-0.1502639;0.7183381
137994583;41.15707;-8.611384;-0.150297;0.7183264
474541500;41.16056;-8.619541;-0.1504394;0.7183874
513931867;41.15587;-8.597178;-0.1500491;0.7183054
129953504;41.15654;-8.620789;-0.1504611;0.7183171
474546985;41.16099;-8.616751;-0.1503907;0.7183948
349907698;41.15884;-8.610708;-0.1502852;0.7183573
137982073;41.15557;-8.620905;-0.1504632;0.7183003
473890928;41.16128;-8.608728;-0.1502507;0.7183999
418018207;41.15792;-8.598144;-0.1500659;0.7183412
473873465;41.15748;-8.609967;-0.1502723;0.7183336
473240006;41.16;-8.607043;-0.1502212;0.7183776
137993129;41.16024;-8.608653;-0.1502493;0.7183816
474553712;41.16059;-8.618591;-0.1504228;0.7183878
474546987;41.16126;-8.616696;-0.1503897;0.7183996
474552505;41.16083;-8.619199;-0.1504334;0.718392
474541502;41.16041;-8.61907;-0.1504312;0.7183846
475082788;41.16206;-8.612915;-0.1503237;0.7184135
513931858;41.15612;-8.598321;-0.150069;0.7183098
455341194;41.15663;-8.621296;-0.15047;0.7183187
475392102;41.15677;-8.612506;-0.1503166;0.7183211
343634635;41.16681;-8.597342;-0.1500519;0.7184964
299575942;41.16602;-8.597688;-0.150058;0.7184825
406359726;41.16624;-8.597547;-0.1500555;0.7184865
126617351;41.16036;-8.604461;-0.1501762;0.7183838
1165603961;41.16145;-8.607233;-0.1502246;0.7184028
1165603979;41.166;-8.609263;-0.15026;0.7184823
1165604021;41.16602;-8.609701;-0.1502676;0.7184825
1165604041;41.1657;-8.609721;-0.150268;0.7184771
1165604049;41.16618;-8.601728;-0.1501285;0.7184854
1165604053;41.16512;-8.610086;-0.1502744;0.7184668
1165604083;41.15334;-8.599536;-0.1500902;0.7182614
1165604095;41.15316;-8.599533;-0.1500902;0.7182581
126617431;41.16104;-8.607491;-0.1502291;0.7183957
1165604050;41.16549;-8.594129;-0.1499958;0.7184733
1165604056;41.16552;-8.59837;-0.1500699;0.7184739
343646662;41.16461;-8.602171;-0.1501362;0.718458
299575944;41.16379;-8.601612;-0.1501265;0.7184437
299612466;41.16219;-8.596309;-0.1500339;0.7184158
452518414;41.1588;-8.602912;-0.1501491;0.7183566
773982486;41.16586;-8.598189;-0.1500667;0.7184798
416355034;41.16504;-8.599884;-0.1500963;0.7184655
513931872;41.15528;-8.595989;-0.1500283;0.7182952
299610700;41.16547;-8.59901;-0.150081;0.7184731
129548933;41.1657;-8.608439;-0.1502456;0.7184769
299612349;41.16221;-8.596457;-0.1500365;0.7184162
137994933;41.15865;-8.607497;-0.1502292;0.7183539
299612465;41.16215;-8.59582;-0.1500254;0.718415
343646666;41.1678;-8.603475;-0.150159;0.7185136
343646672;41.16491;-8.602333;-0.150139;0.7184631
343646671;41.16612;-8.601778;-0.1501293;0.7184843
